latitude,longitude,snow_thickness
78.253926667,16.182412167,0.9205458739869414
78.253926667,16.182412167,0.8565593198486834
78.253954,16.182392333,0.8021433532253901
78.253954,16.182392333,0.8202466178437156
78.253981167,16.182369,0.849283678137311
78.253981167,16.182369,0.857344644339239
78.254008667,16.182347833,0.8330619709744522
78.254008667,16.182347833,0.8939056760327799
78.254035833,16.182324667,0.8986504003177
78.254035833,16.182324667,0.850041649232451
78.254063,16.1823005,0.8024237489299977
78.254063,16.1823005,0.8379803058465567
78.25409,16.182274,0.8489538309716598
78.25409,16.182274,0.8455544535080706
78.254117,16.182251,0.8466495450387883
78.254117,16.182251,0.8500736496524564
78.254144167,16.18223,0.8501966393574061
78.254144167,16.18223,0.8376912138118286
78.2541715,16.182210167,0.8260416584271151
78.2541715,16.182210167,0.8260416584271151
78.254198167,16.182192667,0.8370065880973492
78.254198167,16.182192667,0.8340488431920123
78.254223833,16.182178667,0.7996206624557656
78.254223833,16.182178667,0.7653304696137639
78.254248833,16.182165833,0.835688889434739
78.254248833,16.182165833,0.8258761015760272
78.254273,16.182153667,0.9115536258180116
78.254273,16.182153667,0.873420753765711
78.254296833,16.1821445,0.8352864819745112
78.254296833,16.1821445,0.8236725725364935
78.254318167,16.182136667,0.751766375649491
78.254318167,16.182136667,0.7975397867148226
78.254336667,16.182129667,0.8444072777118803
78.254336667,16.182129667,0.8130331283731445
78.2543535,16.1821245,0.7983889769957577
78.2543535,16.1821245,0.7980450736800715
78.2543685,16.1821195,0.8025912582152166
78.2543685,16.1821195,0.8794407028094029
78.254382333,16.1821155,0.8852587454422265
78.254382333,16.1821155,0.8850114691287856
78.254396167,16.182115833,0.8815535622720401
78.254396167,16.182115833,0.8416470644366005
78.254410667,16.182115167,0.8608992233880004
78.254410667,16.182115167,0.9021380272818064
78.254427333,16.182114833,0.9285804400032578
78.254427333,16.182114833,0.9180321882283686
78.254446667,16.182115667,0.8980579879182238
78.254446667,16.182115667,0.9119540089050504
78.254468,16.182115167,0.9443618345295814
78.254468,16.182115167,1.0170137850660883
78.2544905,16.182114,0.994653198844405
78.2544905,16.182114,0.9801716745679088
78.254513167,16.182110167,0.9220269074970964
78.254513167,16.182110167,0.9301098988588778
78.254536,16.182107,0.9385108946203544
78.254536,16.182107,0.9534047063564596
78.254557833,16.182101833,0.93269522923362
78.254557833,16.182101833,0.8741765155005945
78.254578833,16.182096667,0.8909561416280654
78.254578833,16.182096667,0.9699810808672208
78.254599667,16.182091667,0.9868322484888504
78.254599667,16.182091667,1.024352308716088
78.254620667,16.182087333,1.0164531019394554
78.254620667,16.182087333,1.0114132116961962
78.254642,16.182081167,0.9933667576281332
78.254642,16.182081167,0.911366150279389
78.254664333,16.182076,0.9140293769874072
78.254664333,16.182076,0.916199635670911
78.2546875,16.182069,0.9168927594494498
78.2546875,16.182069,0.9335219588673044
78.2547115,16.182061167,0.9604799381790836
78.2547115,16.182061167,0.9920114030537
78.254736667,16.182049333,1.0068603099970737
78.254736667,16.182049333,1.0209597455101398
78.254761833,16.182039333,1.0377106679897043
78.254761833,16.182039333,1.0831468007874756
78.254787667,16.182027667,1.0859124592919578
78.254787667,16.182027667,1.0694607717918063
78.254813167,16.182015167,1.0499431246315805
78.254813167,16.182015167,1.0402767763948295
78.254838333,16.1820035,1.063313937420039
78.254838333,16.1820035,1.072865216934115
78.254863667,16.181993167,1.0076019985778846
78.254863667,16.181993167,1.028574908903575
78.254889,16.1819805,1.0471866693446104
78.254889,16.1819805,0.9951525491287292
78.254914167,16.18197,0.9936815833544272
78.254914167,16.18197,0.9292193243705578
78.254938667,16.181960667,0.9091769522443434
78.254938667,16.181960667,0.9316774706722204
78.254963167,16.181954167,0.9550334921090392
78.254963167,16.181954167,1.0030276630703177
78.254988,16.181945833,1.0269967034424798
78.254988,16.181945833,0.9196030046214612
78.255013833,16.181936167,0.948802722184254
78.255013833,16.181936167,1.0139983178570755
78.25504,16.181927,1.0108957320350207
78.25504,16.181927,0.9496226939398332
78.255066167,16.181917333,0.9496226939398332
78.255066167,16.181917333,0.9939313381948632
78.255093,16.181909,1.0344613801033904
78.255093,16.181909,0.9240462983870306
78.255120167,16.181901833,0.9334254880978798
78.255120167,16.181901833,0.9428126726391944
78.255147,16.181897167,0.9002544694145105
78.255147,16.181897167,0.9499046244711096
78.255174167,16.181894167,0.9805036651154636
78.255174167,16.181894167,0.974796860339802
78.2552015,16.1818895,0.9656168007464604
78.2552015,16.1818895,0.9617396505699922
78.255228167,16.1818905,0.9787286956689388
78.255228167,16.1818905,0.995717740767886
78.255254667,16.1818945,1.0048423636143775
78.255254667,16.1818945,0.9868040141849996
78.2552805,16.181895333,0.962834973812826
78.2552805,16.181895333,1.0144143005721875
78.255306167,16.181892333,1.0361185025805129
78.255306167,16.181892333,1.053521529686663
78.255332667,16.181895167,1.0795536551638811
78.255332667,16.181895167,1.1312182363887977
78.255358167,16.1819,1.1090640087846988
78.255358167,16.1819,1.0657246392745467
78.255384667,16.181908833,1.0282588517388138
78.255384667,16.181908833,1.0330526598132543
78.255411333,16.1819185,1.0341781392906402
78.255411333,16.1819185,1.0475153615808934
78.255437833,16.181929667,1.08911285409817
78.255437833,16.181929667,1.0758950570618466
78.2554645,16.1819395,0.9836612897095371
78.2554645,16.1819395,1.012211235025548
78.255491,16.181950333,1.0204646747613462
78.255491,16.181950333,1.0160694750464765
78.255517833,16.181966167,0.953578762647594
78.255517833,16.181966167,0.9988921457990324
78.255545,16.1819805,1.0341781392906402
78.255545,16.1819805,1.0341781392906402
78.255572167,16.181997,1.0344283760827024
78.255572167,16.181997,1.0331268897276586
78.255599667,16.1820125,1.0081151148765692
78.255599667,16.1820125,0.9682905141141238
78.255627167,16.182024,0.9205630190581876
78.255627167,16.182024,0.8832927967674151
78.255654833,16.182038,1.0012293300019222
78.255654833,16.182038,1.1191658632366437
78.255683,16.182055833,1.0690648347746263
78.255683,16.182055833,1.0098427592622723
78.2557105,16.182074167,0.9506206837499184
78.2557105,16.182074167,0.8248810543673302
78.2557385,16.182095833,0.7843136206685484
78.2557385,16.182095833,0.8774148625933558
78.255765167,16.182122,0.8867700145824411
78.255765167,16.182122,0.8904849121291516
78.2557915,16.182154833,0.9019990567217172
78.2557915,16.182154833,0.9430919254445904
78.255817833,16.182198667,0.9529164177752611
78.255817833,16.182198667,1.0748349495398148
78.255842167,16.182260167,1.1255967285504038
78.255842167,16.182260167,1.018444628179015
78.25586,16.182362333,0.9835971333072536
78.25586,16.182362333,0.9049769999966276
78.2558665,16.182497,0.9316808358980158
78.2558665,16.182497,0.9578674679272878
78.255863,16.1826345,0.9816799504196398
78.255863,16.1826345,0.8837562453512737
78.255852333,16.1827635,0.8342551210204983
78.255852333,16.1827635,0.9492164234881526
78.255836667,16.182867833,0.9888976014165768
78.255836667,16.182867833,0.992474715966176
78.255818167,16.182955,0.9260091017083996
78.255818167,16.182955,0.9125521922820728
78.255799167,16.183035667,0.8454338400347385
78.255799167,16.183035667,0.8548254354145088
78.25578,16.183117333,0.8479613264986536
78.25578,16.183117333,0.957138620418012
78.255761333,16.183193833,0.91062424263067
78.255761333,16.183193833,0.8742290213508097
78.2557425,16.183263,0.8765890737106738
78.2557425,16.183263,0.9515121816742542
78.2557235,16.1833275,0.928296283283983
78.2557235,16.1833275,0.9365292926179744
78.255704667,16.18339,0.9953814773201044
78.255704667,16.18339,0.978949345010588
78.255685833,16.1834525,1.0000094402310908
78.255685833,16.1834525,0.9697103063095324
78.2556665,16.183514167,0.9369202564278296
78.2556665,16.183514167,0.9561803715403728
78.255647667,16.183574833,1.0269480532720872
78.255647667,16.183574833,1.0129577432633032
78.2556285,16.183637,1.0742068350957077
78.2556285,16.183637,1.0509947074173187
78.255609,16.1836975,1.0271795221347713
78.255609,16.1836975,1.025900838978244
78.255588833,16.183759,1.030897167263492
78.255588833,16.183759,0.9873806477837233
78.255569,16.183820167,0.9811273851519896
78.255569,16.183820167,0.9420324793113788
78.255548667,16.183880667,0.9956248211311938
78.255548667,16.183880667,1.031360012186435
78.255528167,16.183942333,0.9951952299309684
78.255528167,16.183942333,0.9980721182459278
78.255507833,16.184006167,1.0227920470870069
78.255507833,16.184006167,1.0463884440909696
78.255487667,16.184068,1.08892364182476
78.255487667,16.184068,1.1387954415929535
78.255467,16.184133,1.1303678527284926
78.255467,16.184133,1.0889280656547136
78.255446167,16.184202333,1.0241230401057266
78.255446167,16.184202333,0.9829059081967482
78.255425,16.184275333,0.9841044502011664
78.255425,16.184275333,0.9853029922055824
78.2554035,16.184348333,0.986501534209999
78.2554035,16.184348333,0.987700076214415
78.2553825,16.184421667,1.0012651236030692
78.2553825,16.184421667,1.06167164062567
78.255361833,16.184494,1.122078157648271
78.255361833,16.184494,1.107796155436355
78.255342167,16.184568333,1.0922202478415055
78.255342167,16.184568333,1.081947030660796
78.2553225,16.184642667,1.0853034450036512
78.2553225,16.184642667,1.0486280596685562
78.255303333,16.184711333,0.9437173267269272
78.255303333,16.184711333,0.9420949926995752
78.255283833,16.184782833,0.94425194224346
78.255283833,16.184782833,0.93318502340833
78.255264667,16.184852,0.9272608798624468
78.255264667,16.184852,0.9496226939398328
78.255246333,16.184922,0.9598946006694988
78.255246333,16.184922,1.0185098669998824
78.255228167,16.184991167,1.0258553096919467
78.255228167,16.184991167,1.0041501103765005
78.255210167,16.185059167,0.9797306182009672
78.255210167,16.185059167,0.9219698029389444
78.255192667,16.185126333,0.9814989092445304
78.255192667,16.185126333,1.0361807245654275
78.255175667,16.185192167,1.0415484162139768
78.255175667,16.185192167,1.046318124190733
78.255158833,16.185257,1.0499321854310009
78.255158833,16.185257,1.047331287878864
78.255140833,16.185327167,1.0430290496899048
78.255140833,16.185327167,1.0385534618655712
78.255122833,16.1854,1.0339666989709255
78.255122833,16.1854,1.0308401528181967
78.255104,16.185473833,0.9496355892575375
78.255104,16.185473833,0.9607988331024808
78.255084667,16.185549833,0.9534945788762186
78.255084667,16.185549833,0.9235922176647484
78.255064333,16.185630833,0.9181444478531646
78.255064333,16.185630833,0.8592351676391612
78.2550435,16.185716667,0.809924209540628
78.2550435,16.185716667,0.7870160682652041
78.255023833,16.185808333,0.7870160682652041
78.255023833,16.185808333,0.7731392639474275
78.255004667,16.185892333,0.7551131638045285
78.255004667,16.185892333,0.7414142567606139
78.254985,16.185973,0.8013138572516405
78.254985,16.185973,0.8927134382643018
78.254964833,16.186056667,0.9040677374505356
78.254964833,16.186056667,0.8325459234541004
78.254943667,16.186143833,0.8325459234541004
78.254943667,16.186143833,0.8320340797385781
78.254922167,16.186233,0.8263082474415477
78.254922167,16.186233,0.7902528823538169
78.254900833,16.186324333,0.7777450019336429
78.254900833,16.186324333,0.7675240789239663
78.25488,16.1864115,0.7743727038299464
78.25488,16.1864115,0.7962006691841921
78.254860833,16.186497,0.8429996060417215
78.254860833,16.186497,0.8866730535041654
78.254841333,16.1865865,0.8540652618505347
78.254841333,16.1865865,0.8357645707896224
78.254821,16.186681,0.8376235982317941
78.254821,16.186681,0.8401625452380301
78.254801167,16.186777667,0.8443906947711137
78.254801167,16.186777667,0.8191769842367063
78.254783167,16.186872333,0.8089491584924617
78.254783167,16.186872333,0.79791701949117
78.254766167,16.186965167,0.788798445297588
78.254766167,16.186965167,0.8198913605528331
78.254749167,16.1870585,0.8023360261527128
78.254749167,16.1870585,0.7918358338723994
78.2547315,16.187153667,0.8024863082955358
78.2547315,16.187153667,0.8247344978790014
78.254714,16.1872515,0.7774832445499709
78.254714,16.1872515,0.7906746123790624
78.254697,16.187345833,0.7700800228099942
78.254697,16.187345833,0.7707881323272079
78.254680167,16.187446667,0.8160306757937323
78.254680167,16.187446667,0.7804052533635819
78.2546665,16.187559167,0.7238084144729922
78.2546665,16.187559167,0.7925924298330869
78.2546625,16.187674667,0.7871670954781016
78.2546625,16.187674667,0.7743001555418703
78.254672333,16.1877865,0.8130768928089203
78.254672333,16.1877865,0.7563754264379321
78.254692,16.187889,0.7564918310108308
78.254692,16.187889,0.7732431276181941
78.254717333,16.187971167,0.7634464002898282
78.254717333,16.187971167,0.7287262404479122
78.254746333,16.188037167,0.7070323441016213
78.254746333,16.188037167,0.7143570046207921
78.254774333,16.188087,0.714622993429656
78.254774333,16.188087,0.6864533707304483
78.254801333,16.188126,0.6596760651801683
78.254801333,16.188126,0.6535123736940749
78.2548275,16.188152667,0.6615024360843849
78.2548275,16.188152667,0.6632143161243862
78.254853167,16.188172833,0.7213694933893513
78.254853167,16.188172833,0.7138421786943021
78.2548795,16.188188667,0.7154054517706909
78.2548795,16.188188667,0.6893026476591533
78.254906333,16.188194,0.7162691082264436
78.254906333,16.188194,0.7015053056330329
78.254934,16.188195833,0.7229538785260197
78.254934,16.188195833,0.7322058336009594
78.254962167,16.188200333,0.7223476068949075
78.254962167,16.188200333,0.6863923261385299
78.2549895,16.188199333,0.684361340113933
78.2549895,16.188199333,0.6830817779242739
78.255017,16.188197333,0.6815185048479047
78.255017,16.188197333,0.7080932822547445
78.255045167,16.188198167,0.676381695982083
78.255045167,16.188198167,0.6189915302194731
78.255073333,16.188195667,0.6731859579827375
78.255073333,16.188195667,0.7271188791173298
78.2551015,16.188189833,0.743349909557115
78.2551015,16.188189833,0.7421813629325356
78.255129333,16.188186333,0.7469974227727199
78.255129333,16.188186333,0.8314848506518451
78.255158333,16.188186667,0.8123087009150662
78.255158333,16.188186667,0.7993522675419609
78.255187,16.188180667,0.7890793301829908
78.255187,16.188180667,0.8049767536439227
78.2552145,16.188173333,0.8241217732674746
78.2552145,16.188173333,0.8151292443670592
78.255243833,16.188168833,0.8030005505819482
78.255243833,16.188168833,0.7924272551566669
78.255273333,16.188164833,0.8119504280096204
78.255273333,16.188164833,0.7914985583217724
78.255302,16.188163167,0.8148088166297349
78.255302,16.188163167,0.8495970577183918
78.255330667,16.188162667,0.8841154359917662
78.255330667,16.188162667,0.8347185949540208
78.2553585,16.188155333,0.8703550516451477
78.2553585,16.188155333,0.950869961144305
78.255385833,16.188147667,0.9357091013992382
78.255385833,16.188147667,0.9000417926251896
78.2554135,16.188142333,0.8677860066452943
78.2554135,16.188142333,0.92395987943428
78.255441,16.188139833,0.9758428224588368
78.255441,16.188139833,1.0081610791826994
78.255468667,16.188138167,1.0090475709235427
78.255468667,16.188138167,1.0116154432327589
78.255497,16.1881395,1.01418331554198
78.255497,16.1881395,1.0167998134630192
78.255524833,16.1881425,1.0620708041907152
78.255524833,16.1881425,1.0844199953436398
78.2555535,16.188148667,1.0728086810659945
78.2555535,16.188148667,1.0710866512961013
78.255582167,16.188155667,1.0545073261343711
78.255582167,16.188155667,1.1045146344422578
78.255610333,16.1881605,1.1667834493053462
78.255610333,16.1881605,1.0791104018468078
78.255638,16.188164167,0.9951525491287292
78.255638,16.188164167,0.9951525491287292
78.255664833,16.18817,0.9936396344080288
78.255664833,16.18817,0.9927058626592224
78.255691167,16.188177667,0.945157265932578
78.255691167,16.188177667,0.944725963590801
78.255717833,16.188186667,0.9656002804269972
78.255717833,16.188186667,0.9987466036577688
78.2557445,16.188197833,1.008469844398824
78.2557445,16.188197833,0.9850645650640186
78.255772167,16.1882145,0.9656370869709878
78.255772167,16.1882145,1.0196962926645283
78.255799833,16.188234333,1.0067835165913774
78.255799833,16.188234333,1.002210075826823
78.2558275,16.188255833,1.0276738742636549
78.2558275,16.188255833,1.0276738742636549
78.255855833,16.188282833,1.0258565403179012
78.255855833,16.188282833,1.023913285597414
78.2558835,16.18831,1.0219700308769273
78.2558835,16.18831,0.9918933153221304
78.255911167,16.188341833,0.9827631568571666
78.255911167,16.188341833,1.013577624567762
78.255939167,16.188369833,1.0353130229559415
78.255939167,16.188369833,1.0387368527015637
78.255968167,16.188397667,1.037258872997847
78.255968167,16.188397667,1.0167411051897737
78.255998167,16.188428,1.017032200026442
78.255998167,16.188428,1.0272657093153172
78.256027833,16.188458333,1.0400602753421242
78.256027833,16.188458333,1.0461187397507756
78.256056167,16.18849,1.0717531172253774
78.256056167,16.18849,1.067721529400368
78.256083667,16.188522667,1.092566431886377
78.256083667,16.188522667,1.1174113343723862
78.256110833,16.188559167,1.135479592543162
78.256110833,16.188559167,1.1429692201117232
78.256137667,16.188597833,1.1116380985792542
78.256137667,16.188597833,0.9992622600404206
78.2561635,16.188637833,1.0484736020674563
78.2561635,16.188637833,1.0874555289466088
78.256189333,16.18868,1.0907838676682304
78.256189333,16.18868,1.0906516977699623
78.256215333,16.188721167,1.092095013474094
78.256215333,16.188721167,1.1042549446785008
78.2562405,16.188766167,1.1205959502825893
78.2562405,16.188766167,1.1070698258941527
78.256265833,16.188814833,1.0639218897852425
78.256265833,16.188814833,1.0828327809810638
78.256291,16.1888605,1.1186993026233276
78.256291,16.1888605,1.0836617907858086
78.256316167,16.188904333,1.0627736619531267
78.256316167,16.188904333,1.0545685546686292
78.256341167,16.188948333,1.0799976503796296
78.256341167,16.188948333,1.1145429011243542
78.2563665,16.188993333,1.0995307245473975
78.2563665,16.188993333,1.1354246003063315
78.256392167,16.189037667,1.1382463797224025
78.256392167,16.189037667,1.0292031912830475
78.256417167,16.189087167,1.0133196510819362
78.256417167,16.189087167,1.0162335864245562
78.2564425,16.189138333,1.0470617421902837
78.2564425,16.189138333,1.045912145113558
78.256467833,16.189192667,1.0467130890194096
78.256467833,16.189192667,1.0582760228094394
78.2564925,16.189245167,1.0609631226295375
78.2564925,16.189245167,0.9954103666528048
78.256516833,16.189298833,0.9928949582257514
78.256516833,16.189298833,1.0363135372450676
78.25654,16.1893595,1.0632674003405471
78.25654,16.1893595,1.058562568142908
78.256561667,16.189435167,1.0417858023893425
78.256561667,16.189435167,1.0229016930819377
78.256579167,16.189527833,1.003869227731276
78.256579167,16.189527833,0.9489010358797136
78.2565865,16.189635667,0.9352882393122957
78.2565865,16.189635667,0.96404840917557
78.256585,16.189743833,0.9568231858704974
78.256585,16.189743833,0.9240916521597152
78.256578,16.189849167,0.8913601184489335
78.256578,16.189849167,0.9372181712755924
78.2565685,16.189943333,0.9893043459262678
78.2565685,16.189943333,1.0293195518455098
78.256558,16.190023833,1.0536909343715957
78.256558,16.190023833,1.0536909343715957
78.256547167,16.190097167,1.0536909343715957
78.256547167,16.190097167,1.0191160467623006
78.256535333,16.190165667,0.9708665909364064
78.256535333,16.190165667,0.9730009534354772
78.256524667,16.190229333,0.9967852887879356
78.256524667,16.190229333,1.0970072973824148
78.256513,16.190290333,1.1688047202631553
78.256513,16.190290333,1.1925676995624148
78.256500833,16.1903515,1.140347558823342
78.256500833,16.1903515,1.1168146746316947
78.2564875,16.190415333,1.0916467560557384
78.2564875,16.190415333,1.0862122595065211
78.256471833,16.190487,1.0675088242929778
78.256471833,16.190487,1.0188208865716617
78.256454,16.190567167,1.020980691929021
78.256454,16.190567167,1.0396981720050278
78.256435333,16.190643,1.069975367284375
78.256435333,16.190643,1.0838914177035552
78.256416667,16.190715333,1.134679327196427
78.256416667,16.190715333,1.172845282521694
78.256398333,16.190780667,1.102173790674978
78.256398333,16.190780667,1.0921776265289558
78.256380167,16.190845,1.1114387887044272
78.256380167,16.190845,1.1583839022930074
78.2563615,16.190914333,1.1878160973625322
78.2563615,16.190914333,1.172647118145828
78.2563415,16.190988667,1.1392282886978935
78.2563415,16.190988667,1.1123011760865134
78.256321,16.1910665,1.1121294151743095
78.256321,16.1910665,1.1452822837513548
78.256301333,16.191146667,1.1889542056620446
78.256301333,16.191146667,1.1513650559243245
78.2562815,16.191224833,1.1105522149903635
78.2562815,16.191224833,1.0697393740564036
78.256262167,16.1913045,1.0595696898007323
78.256262167,16.1913045,1.073791557367806
78.256242667,16.191384333,1.0705247975922472
78.256242667,16.191384333,1.0606475747794706
78.2562225,16.191468167,1.0379396783199633
78.2562225,16.191468167,1.0370128068156286
78.2562015,16.191559333,1.072655684699953
78.2562015,16.191559333,1.0806291938962602
78.256182,16.191649333,1.094923982628043
78.256182,16.191649333,1.0743266084136036
78.256163333,16.191735333,1.07721424627817
78.256163333,16.191735333,1.043507947272782
78.256144667,16.191821,1.0326368292985
78.256144667,16.191821,1.0876255589602346
78.2561265,16.191906,1.1101054465157123
78.2561265,16.191906,1.109957865751644
78.256107333,16.191990833,1.0705249147961269
78.256107333,16.191990833,1.032002590445135
78.2560885,16.192071833,1.0688038202815515
78.2560885,16.192071833,1.1245046126994307
78.256069333,16.192152,1.1439752624071304
78.256069333,16.192152,1.1196842857348006
78.2560505,16.1922315,1.0492378930559147
78.2560505,16.1922315,0.98207103051935
78.256031333,16.19231,0.9784756135799276
78.256031333,16.19231,0.977929098950732
78.256011667,16.192389833,0.9762117863230176
78.256011667,16.192389833,0.9359162404617548
78.255991833,16.192472,0.893877519323911
78.255991833,16.192472,0.8605171956445397
78.255971833,16.192555,0.8571261095748639
78.255971833,16.192555,0.8950860410941508
78.255950833,16.192641833,0.9123078048147588
78.255950833,16.192641833,1.0041117766711445
78.255930833,16.1927305,1.0602886426979834
78.255930833,16.1927305,0.973565749395818
78.2559105,16.192811167,0.982144019074759
78.2559105,16.192811167,0.9645724759725104
78.255889833,16.192890333,0.9468534355533436
78.255889833,16.192890333,0.9470746493751548
78.255868833,16.192973167,0.9489669740801134
78.255868833,16.192973167,0.8971494283400148
78.2558465,16.193057167,0.8236598071235615
78.2558465,16.193057167,0.9182852210442198
78.255824167,16.193143667,0.9514221783134338
78.255824167,16.193143667,0.9496226939398328
78.255802667,16.193230333,0.8893451142245465
78.255802667,16.193230333,0.8462678985881924
78.255781167,16.193310167,0.8051774192805436
78.255781167,16.193310167,0.7451133104622794
78.25576,16.193389,0.8050369261193389
78.25576,16.193389,0.8398568037679413
78.255738833,16.1934665,0.8429074605650255
78.255738833,16.1934665,0.8239976283624468
78.2557165,16.193544167,0.800229606017818
78.2557165,16.193544167,0.8299470493184415
78.255694333,16.193621667,0.8907752910610738
78.255694333,16.193621667,0.8482554580887178
78.2556725,16.193703333,0.7892353023897589
78.2556725,16.193703333,0.7372445368939129
78.255651,16.193782667,0.6852537713980669
78.255651,16.193782667,0.7253807320576688
78.25563,16.193861167,0.7843026421249091
78.25563,16.193861167,0.8432245521921493
78.255609,16.193941,0.9021464622593895
78.255609,16.193941,0.882312645643162
78.255589,16.1940135,0.8116652702816114
78.255589,16.1940135,0.8521821365024578
78.25557,16.194089,0.8136730770110996
78.25557,16.194089,0.8969749904268265
78.255549667,16.194165,0.930902510237797
78.255549667,16.194165,0.8205172790299331
78.255528167,16.194241667,0.8181222642434767
78.255528167,16.194241667,0.8164090699625355
78.255507167,16.194317833,0.8129010777268144
78.255507167,16.194317833,0.7860489988852546
78.255486333,16.194395167,0.7692034684516016
78.255486333,16.194395167,0.844837654526416
78.255466,16.1944685,0.8867531503258121
78.255466,16.1944685,0.8501897704976922
78.255444667,16.194550167,0.8144282025392291
78.255444667,16.194550167,0.7888294234155413
78.255421667,16.1946355,0.7851135699251262
78.255421667,16.1946355,0.7957131088638665
78.255399,16.194722667,0.8308255747813504
78.255399,16.194722667,0.765876943852829
78.255378,16.194813333,0.7699333629200735
78.255378,16.194813333,0.8511615581112997
78.255357667,16.194899333,0.8082130142808788
78.255357667,16.194899333,0.7816951880921998
78.255338,16.194980667,0.799481900092367
78.255338,16.194980667,0.8100347944778197
78.255319,16.195060833,0.8151588765027176
78.255319,16.195060833,0.6870614604724183
78.255301667,16.195138833,0.708090083683943
78.255301667,16.195138833,0.763809981631387
78.255286833,16.195224333,0.7870160682652045
78.255286833,16.195224333,0.8075912411606183
78.255273333,16.1953155,0.7848899117152073
78.255273333,16.1953155,0.7226472425810226
78.255267333,16.1954225,0.7153307543340512
78.255267333,16.1954225,0.6736843650070197
78.255272,16.1955455,0.6640843561827579
78.255272,16.1955455,0.6669609098160498
78.255284333,16.195662,0.6392960850913347
78.255284333,16.195662,0.6042348344127351
78.255302167,16.195764833,0.6797443672866206
78.255302167,16.195764833,0.6781782198292339
78.255323333,16.195854,0.7213265243286062
78.255323333,16.195854,0.7793264189450886
78.255347167,16.195921833,0.7837482855226039
78.255347167,16.195921833,0.78701355487684
78.255371667,16.195973833,0.7790231281176991
78.255371667,16.195973833,0.735670868711451
78.2553965,16.1960135,0.7184223483748895
78.2553965,16.1960135,0.7637691316183788
78.255422167,16.196043,0.7936281147263182
78.255422167,16.196043,0.7749103377001765
78.2554475,16.1960655,0.7531182647206787
78.2554475,16.1960655,0.7828567803761524
78.255473167,16.196079,0.8015186398773804
78.255473167,16.196079,0.6947792020909873
78.2554985,16.196090833,0.784802700916426
78.2554985,16.196090833,0.8797035571895044
78.255524167,16.1961,0.8937903454908849
78.255524167,16.1961,0.8504133285941335
78.25555,16.196103167,0.8508931942389268
78.25555,16.196103167,0.8735259867971905
78.2555745,16.196102667,0.8395906167011957
78.2555745,16.196102667,0.7907904299209862
78.255594,16.196097667,0.7612952916921425
78.255594,16.196097667,0.7413910057232123
78.255612833,16.196086833,0.743623000550925
78.255612833,16.196086833,0.7694100295203741
78.255631333,16.196074333,0.789100724033946
78.255631333,16.196074333,0.8167188138912671
78.255647667,16.196065167,0.7942936948045312
78.255647667,16.196065167,0.7617094863559757
78.255660667,16.1960595,0.7703705406851409
78.255660667,16.1960595,0.8039800406477471
78.2556705,16.196054667,0.8195373934001298
78.2556705,16.196054667,0.8771322812711297
78.255678833,16.196051833,0.8884413323506823
78.255678833,16.196051833,0.8168373220375746
78.255687333,16.196049833,0.7436740104305302
78.255687333,16.196049833,0.7293363449043793
78.255695167,16.196047833,0.7602388140402492
78.255695167,16.196047833,0.8197608031186423
78.255700667,16.196047,0.8126773938824399
78.255700667,16.196047,0.7697908069895354
78.255704,16.196046667,0.760149610746081
78.255704,16.196046667,0.787803703864641
78.255705,16.1960465,0.7986585800173809
78.255705,16.1960465,0.8111890219805826
78.255705167,16.196046833,0.8181439845156286
78.255705167,16.196046833,0.8160878350114897
78.255706833,16.1960465,0.8150510536749136
78.255706833,16.1960465,0.7647389442380943
78.255711667,16.196046,0.7781871074207325
78.255711667,16.196046,0.7977362978421683
78.255719333,16.196044333,0.8172854882636036
78.255719333,16.196044333,0.8244246666358461
78.2557295,16.196043,0.8221052462870007
78.2557295,16.196043,0.8006720787411337
78.255742,16.1960385,0.7903208275370976
78.255742,16.1960385,0.7858269506112112
78.2557565,16.196033667,0.7954762711625174
78.2557565,16.196033667,0.8171285872599794
78.255772667,16.1960325,0.7593729419005213
78.255772667,16.1960325,0.7593729419005157
78.255790167,16.196032167,0.7507851733600257
78.255790167,16.196032167,0.7345859015955296
78.255808,16.196031167,0.7284776830223376
78.255808,16.196031167,0.7365556795413783
78.2558265,16.196031667,0.7562431403595742
78.2558265,16.196031667,0.6903418584423564
78.2558465,16.196034,0.6681314816167947
78.2558465,16.196034,0.7104143311311504
78.255867667,16.196040167,0.7213485133953599
78.255867667,16.196040167,0.7044624304011124
78.255889167,16.1960465,0.6875763474068652
78.255889167,16.1960465,0.7024519539098224
78.255911833,16.196052833,0.7759881217879818
78.255911833,16.196052833,0.8348661746846984
78.255935667,16.196060833,0.8600975562637949
78.255935667,16.196060833,0.8870163647375007
78.255958333,16.1960725,0.8852188139671426
78.255958333,16.1960725,0.8457572666640494
78.2559815,16.196079,0.8337490167641173
78.2559815,16.196079,0.8009225990762177
78.256005,16.196085167,0.7621977189169824
78.256005,16.196085167,0.7675032731842486
78.256028333,16.196092167,0.762878547463375
78.256028333,16.196092167,0.7548894329284672
78.256051833,16.196097,0.7789053940697439
78.256051833,16.196097,0.7870160682652041
78.256076,16.1961015,0.7856004323056487
78.256076,16.1961015,0.7835460885680992
78.256099333,16.196110833,0.7814917448305498
78.256099333,16.196110833,0.798699745014924
78.256122833,16.1961235,0.8364915125170793
78.256122833,16.1961235,0.8742832800193037
78.256146167,16.1961385,0.8789836590885136
